Date,Longitude,Latitude,Individual_ID,SST_Value,SST_Gradient,Thermal_Front_Strength,CHL_Value,CHL_Gradient,Productivity_Index,SSHA_Value,SSHA_Gradient,is_in_eddy,eddy_type,dist_to_eddy_center_km,Daily_Movement_km,Ocean_Complexity_Score,SST_Value_normalized,SST_Gradient_normalized,Thermal_Front_Strength_normalized,CHL_Value_normalized,CHL_Gradient_normalized,Productivity_Index_normalized,SSHA_Value_normalized,SSHA_Gradient_normalized,Daily_Movement_km_normalized,Ocean_Complexity_Score_normalized
2014-09-03,-91.81724809,27.82688138,128783,20.86944946,0.5798829409,5.798829409,0.6687581859,-0.1222015235,0.6687581859,0.1571099609,0.01784792542,FALSE,none,-1,5.341096111,0.7199323898,0.2824647815,0.5374091765,0.2302537331,0.1711566943,0.4183862983,0.0740911357,0.3626374378,0.430177651,0.01971047807,0.2802867318
2014-09-04,-91.76730455,27.73147054,128783,21.42630095,0.5568514939,5.568514939,0.3557312179,-0.3130269679,0.3557312179,0.1571099609,0,FALSE,none,-1,11.69174797,0.8698784618,0.367644367,0.5319132996,0.2211086517,0.05665242642,0.3605173447,0.02452397571,0.3626374378,0.4145544546,0.0431465634,0.3386642893
2014-09-05,-91.67204643,27.56467182,128783,20.36724368,-1.059057276,10.59057276,0.3780190834,0.02228786547,0.3780190834,0.1806242913,0.02351433039,FALSE,none,-1,20.78541089,1.104859471,0.2056441555,0.1463172223,0.4205191669,0.06480525662,0.4622035669,0.02805321219,0.3935789167,0.4351377433,0.07670530112,0.4301479621
2014-09-06,-91.55711273,27.41784601,128783,20.66903254,0.3017888649,3.017888649,0.2695200575,-0.1084990259,0.2695200575,0.1911619753,0.01053768396,FALSE,none,-1,19.87645875,0.4208255748,0.251807721,0.4710490039,0.1198311036,0.02511665854,0.4225416624,0.01087262034,0.4074449941,0.4237786251,0.07335095572,0.163837364
2014-09-07,-91.40811647,27.13622196,128783,20.46788958,-0.2011429577,2.011429577,0.3400704138,0.07055035624,0.3400704138,0.1979778409,0.006815865636,FALSE,none,-1,34.60453682,0.2785091795,0.2210396007,0.3510369453,0.07986770021,0.05092375414,0.476839455,0.02204412041,0.4164136935,0.4205207283,0.1277026194,0.1084302204
2014-09-08,-91.67725608,27.34184532,128783,21.23871971,0.7708301248,7.708301248,0.3237514917,-0.01631892205,0.3237514917,0.2092884779,0.011310637,FALSE,none,-1,35.08232914,0.7984596839,0.3389507337,0.5829739302,0.3060730042,0.04495434443,0.4504958285,0.01946005354,0.431296866,0.4244552302,0.1294658371,0.3108592674
2014-09-09,-91.88605772,27.44948709,128783,21.44432773,0.2056080212,2.056080212,0.2821158157,-0.04163567601,0.2821158157,0.2207891643,0.01150068641,FALSE,none,-1,23.83677045,0.2587443836,0.3704018588,0.4480978592,0.08164064001,0.02972414676,0.4428183719,0.01286713208,0.4464301162,0.4246215901,0.08796586532,0.1007353172
2014-09-10,-92.09224818,27.50624512,128783,20.79656402,-0.6477637104,6.477637104,0.347417232,0.06530141624,0.347417232,0.190055415,-0.03073374927,FALSE,none,-1,21.29747855,0.7437988759,0.271315756,0.2444621104,0.257207105,0.05361119683,0.4752476826,0.02320747357,0.4059889199,0.3876516416,0.07859500657,0.2895785201
2014-09-11,-92.19582235,27.52172791,128783,21.42258906,0.6260250389,6.260250389,0.2216163085,-0.1258009235,0.2216163085,0.185652867,-0.004402548075,FALSE,none,-1,10.35840684,0.7562285105,0.3670765718,0.5484198303,0.2485753452,0.007593619695,0.4172947588,0.003287162735,0.4001957994,0.4107006805,0.03822607695,0.2944176713
2014-09-12,-92.27402192,27.50508903,128783,21.34361154,-0.07897751476,0.7897751476,0.2440063206,0.02239001211,0.2440063206,0.185652867,0,FALSE,none,-1,7.930798767,0.1013675269,0.3549956633,0.3801886626,0.03135954918,0.01578381481,0.4622345435,0.006832573917,0.4001957994,0.4145544546,0.02926736983,0.03946477922
2014-09-13,-92.4269797,27.44644375,128783,21.5927277,0.2491161603,2.491161603,0.718988388,0.4749820674,0.718988388,0.2132158875,0.02756302059,FALSE,none,-1,16.43848016,0.7516612483,0.3931020732,0.4584799848,0.09891638784,0.1895307422,0.5994857825,0.08204498223,0.4364647726,0.4386817677,0.06066363455,0.292639528
2014-09-14,-92.64910933,27.32184866,128783,20.46892774,-1.12379996,11.2379996,0.7570071402,0.03801875222,0.7570071402,0.2430015653,0.02978567779,FALSE,none,-1,25.94129676,1.19160439,0.2211984043,0.1308680053,0.4462265017,0.2034378807,0.4669740521,0.08806517144,0.4756584432,0.4406273725,0.09573228981,0.4639198137
2014-09-15,-93.05969819,27.16622789,128783,20.76564771,0.2967199633,2.967199633,0.2571208884,-0.4998862518,0.2571208884,0.2069412321,-0.03606033325,FALSE,none,-1,44.12517156,0.8326665483,0.2665865981,0.4698394377,0.1178183982,0.02058108197,0.3038511529,0.008909238071,0.4282082279,0.3829890119,0.1628370297,0.32417681
2014-09-16,-93.34108039,26.94527957,128783,21.21413458,0.4484868739,4.484868739,0.6108411143,0.3537202258,0.6108411143,0.1248128116,-0.08212842047,FALSE,none,-1,37.14856209,0.8843355202,0.3351900344,0.5060548024,0.1780803843,0.149970814,0.5627124061,0.0649200896,0.3201390318,0.3426632733,0.137090946,0.3442927645
2014-09-17,-93.22622055,26.99958978,128783,21.37028922,0.1561546362,1.561546362,0.6418574014,0.03101628715,0.6418574014,0.1803369522,0.0555241406,FALSE,none,-1,12.88536816,0.242695064,0.3590764518,0.4362970499,0.06200421738,0.161316473,0.4648505129,0.06983145323,0.3932008197,0.4631575574,0.04755143161,0.09448693692
2014-09-18,-93.04616314,26.98794072,128783,20.91494367,-0.4553455451,4.553455451,0.532584434,-0.1092729674,0.532584434,0.2304036021,0.05006664991,FALSE,none,-1,17.88721059,0.6146851624,0.289423869,0.2903778769,0.1808037523,0.1213447696,0.42230696,0.05252830937,0.4590813344,0.4583803384,0.06600994714,0.2393114933
2014-09-19,-92.88395137,26.90646698,128783,21.25781676,0.3428730909,3.428730909,0.2355695317,-0.2970149022,0.2355695317,0.2714526355,0.0410490334,TRUE,anticyclonic,73.35067302,18.4553396,0.6809370266,0.3418719419,0.4808527235,0.1361443898,0.01269766433,0.3653730991,0.005496626206,0.513095962,0.4504867602,0.06810653822,0.2651049132
2014-09-20,-92.81090637,26.75987812,128783,21.31507713,0.05726036584,0.5726036584,0.2980238599,0.06245432811,0.2980238599,0.3267211318,0.05526849627,TRUE,anticyclonic,55.71980232,17.83862707,0.1749831902,0.3506308557,0.4126984139,0.02273633532,0.03554325863,0.4743842862,0.0153861373,0.5858213588,0.4629337789,0.06583065729,0.06812510064
2014-09-21,-92.70502354,26.73892681,128783,20.75832331,-0.5567538221,5.567538221,0.2282725163,-0.06975134353,0.2282725163,0.3267211318,0,TRUE,anticyclonic,48.48169663,10.76868088,0.6265051657,0.2654662107,0.2661793364,0.2210698693,0.01002843933,0.4342921281,0.004341159208,0.5858213588,0.4145544546,0.03974012896,0.2439133005
2014-09-22,-92.57131344,26.87571503,128783,21.03370194,0.2753786333,2.753786333,0.2965039918,0.06823147549,0.2965039918,0.3193522692,-0.007368862629,TRUE,anticyclonic,59.55356988,20.18518652,0.3509789714,0.3075898973,0.4647468649,0.1093444105,0.03498729574,0.4761362406,0.0151454694,0.5761249948,0.4081041146,0.07449026717,0.1366444269
2014-09-23,-92.48571416,26.78667863,128783,21.15202132,0.1183193828,1.183193828,0.2531446855,-0.04335930634,0.2531446855,0.3547994494,0.03544718027,TRUE,anticyclonic,49.22292116,13.04442298,0.1971258694,0.325688791,0.4272686161,0.04698099852,0.01912659958,0.4422956707,0.00827961472,0.6227683888,0.4455831734,0.04813839851,0.07674577012
2014-09-24,-91.94674875,27.25508874,128783,20.53076967,-0.6212516474,6.212516474,0.2689202729,0.01577558742,0.2689202729,0.2539597452,-0.1008397043,TRUE,anticyclonic,115.1308711,74.58623749,0.7378669391,0.2306581439,0.250788549,0.2466799778,0.02489725922,0.4602286798,0.01077764571,0.4900778327,0.3262843354,0.2752488193,0.2872690766
2014-09-25,-91.73203897,27.3443385,128783,20.43337992,-0.09738975722,0.9738975722,0.2601822601,-0.008738012759,0.2601822601,0.2092884779,-0.04467126727,FALSE,none,-1,23.42187114,0.1507990372,0.2157607803,0.375795043,0.03867048602,0.02170092198,0.4527947844,0.00939399982,0.431296866,0.3754514236,0.08643474445,0.05870963705
2014-09-26,-91.52196721,27.35396633,128783,21.0721746,0.6387946868,6.387946868,0.4707406018,0.2105583417,0.4707406018,0.1911619753,-0.01812650263,FALSE,none,-1,20.77553401,0.8674795311,0.3134749236,0.5514669863,0.2536457808,0.09872249272,0.5192977113,0.04273546901,0.4074449941,0.3986874054,0.07666885204,0.3377303287
2014-09-27,-91.49427908,27.30642603,128783,21.40583013,0.3336555278,3.336555278,0.4109912406,-0.05974936119,0.4109912406,0.1860251576,-0.005136817694,FALSE,none,-1,5.951904912,0.3985417067,0.3645130188,0.4786531833,0.1324843782,0.0768663667,0.4373252889,0.03327428372,0.4006856804,0.410057937,0.02196457221,0.1551617263
2014-09-28,-91.3929128,27.21415944,128783,20.59821065,-0.8076194796,8.076194796,0.3505789138,-0.06041232678,0.3505789138,0.1860251576,0,FALSE,none,-1,14.34051423,0.8680318063,0.2409743495,0.2063165426,0.3206809288,0.05476772998,0.4371242406,0.02370811923,0.4006856804,0.4145544546,0.05292142014,0.3379453426
2014-09-29,-91.3051015,27.09279916,128783,20.80312644,0.2049157848,2.049157848,0.3169233889,-0.03365552495,0.3169233889,0.1611672491,-0.02485790849,FALSE,none,-1,16.04952961,0.2634292182,0.2723195858,0.4479326743,0.08136577417,0.04245664615,0.4452384003,0.01837883785,0.3679762459,0.3927950637,0.05922827353,0.1025592343
2014-09-30,-91.16936968,27.22155186,128783,20.80791773,0.004791291316,0.04791291316,0.4185498377,0.1016264489,0.4185498377,0.1568345726,-0.00433267653,FALSE,none,-1,19.62905805,0.1107504167,0.2730524925,0.400177986,0.001902474851,0.07963127746,0.4862634653,0.03447117163,0.3622750663,0.4107618426,0.07243796219,0.04311776048
2014-10-01,-91.15747917,27.2896315,128783,20.73921111,-0.06870661453,0.6870661453,0.5087159791,0.09016614133,0.5087159791,0.1336328983,-0.02320167422,FALSE,none,-1,7.660813476,0.1820744301,0.2625426869,0.3826395552,0.02728128966,0.1126137648,0.4827880588,0.04874878989,0.3317449981,0.3942448498,0.02827103143,0.07088588828
2014-10-02,-90.9840675,27.43437662,128783,21.33335498,0.5941438661,5.941438661,0.5866949138,0.07797893468,0.5866949138,0.1228327453,-0.01080015302,FALSE,none,-1,23.50144639,0.6829229538,0.3534267535,0.5408121884,0.2359163091,0.1411382107,0.4790922157,0.06109658969,0.3175335491,0.4051005317,0.08672840443,0.2658780817
2014-10-03,-90.71560136,27.54699019,128783,20.42983515,-0.9035198328,9.035198328,0.4476428229,-0.1390520909,0.4476428229,0.1243734658,0.001540720463,FALSE,none,-1,29.29271751,1.044112644,0.2152185495,0.1834323299,0.3587600181,0.09027339877,0.4132762633,0.03907798446,0.3195609158,0.4159031256,0.1081001828,0.4064977834
2014-10-04,-90.41583784,27.60958907,128783,21.52562976,1.095794613,10.95794613,0.3174556293,-0.1301871936,0.3174556293,0.1816103309,0.05723686516,FALSE,none,-1,30.35382114,1.283218671,0.3828383403,0.6605185504,0.4351064369,0.04265133801,0.4159645963,0.018463117,0.3948764031,0.4646567923,0.1120160195,0.4995874233
2014-10-05,-90.29234035,27.60043498,128783,21.11503761,-0.4105921471,4.105921471,0.686376873,0.3689212437,0.686376873,0.231095165,0.04948483407,FALSE,none,-1,12.21154806,0.8289982249,0.320031525,0.3010571523,0.1630335504,0.1776015539,0.5673222054,0.07688101763,0.4599913318,0.4578710454,0.04506480414,0.3227486447
2014-10-06,-90.16931932,27.61109349,128783,20.43721315,-0.6778244644,6.778244644,0.2903629872,-0.3960138858,0.2903629872,0.231095165,0,FALSE,none,-1,12.17981867,1.07383835,0.216347136,0.2372888659,0.2691433086,0.03274093581,0.3353510671,0.01417305428,0.4599913318,0.4145544546,0.04494771182,0.4180707048
2014-10-07,-89.94685231,27.62247533,128783,20.69804055,0.260827399,2.60827399,0.3139823041,0.02361931688,0.3139823041,0.3611736298,0.1300784647,FALSE,none,-1,21.95534425,0.4145251806,0.2562449723,0.461274578,0.1035665616,0.0413808067,0.4626073375,0.01791312328,0.6311558939,0.5284187472,0.0810227568,0.1613844713
2014-07-10,-90.905,28.054,85237,23.01228555,0,0,0.5172435526,0,0.5172435526,0.0739198029,0,FALSE,none,-1,0,0,0.6102467705,0.3990346646,0,0.115733124,0.4554446389,0.05009911317,0.2531711477,0.4145544546,0,0
2014-07-11,-90.32443146,27.33973653,85237,22.74858905,-0.2636965032,2.636965032,0.536331453,0.01908790038,0.536331453,0.1507304013,0.07681059837,FALSE,none,-1,97.85212314,0.3595950019,0.5699100576,0.3361101114,0.1047057949,0.1227154172,0.4612331585,0.05312164192,0.3542428544,0.4817906759,0.3611079237,0.1399988517
2014-07-12,-90.27302132,27.33105591,85237,22.32228495,-0.4263040928,4.263040928,0.3983363655,-0.1379950875,0.3983363655,0.1385201365,-0.0122102648,FALSE,none,-1,5.169121516,0.5765094451,0.5046998421,0.2973078907,0.1692722821,0.07223725369,0.4135968059,0.03127041094,0.338175901,0.4038661892,0.01907583278,0.2244487823
2014-07-13,-90.08412624,27.41535726,85237,23.47030729,1.148022336,11.48022336,0.4650076354,0.06667126992,0.4650076354,0.1946525723,0.0561324358,FALSE,none,-1,20.87533374,1.270826042,0.6803087214,0.672981386,0.4558444644,0.09662539187,0.4756630989,0.04182766588,0.412038118,0.4636900291,0.07703714731,0.4947626792
2014-07-14,-90.02319638,27.47867008,85237,23.68717293,0.2168656367,2.168656367,0.329540874,-0.1354667614,0.329540874,0.1946525723,0,FALSE,none,-1,9.258093403,0.3523323981,0.7134818838,0.4507842066,0.08611069389,0.04707208201,0.4143635359,0.02037679,0.412038118,0.4145544546,0.03416554265,0.137171348
2014-07-15,-89.76738889,27.57845679,85237,23.53420811,-0.1529648175,1.529648175,0.8002485763,0.4707077024,0.8002485763,0.3535186946,0.1588661224,FALSE,none,-1,27.55661685,0.7825386422,0.6900834016,0.3625334495,0.06073763819,0.2192554603,0.5981895558,0.09491236163,0.6210830996,0.5536180473,0.1016933755,0.3046608288
2014-07-16,-89.34300588,27.74537734,85237,23.28228436,-0.2519237466,2.519237466,0.3385649035,-0.4616836728,0.3385649035,0.391672641,0.0381539464,FALSE,none,-1,45.7315014,0.7517613658,0.6515475253,0.3389193844,0.1000311942,0.05037304328,0.3154363127,0.02180572604,0.6712882088,0.4479525434,0.1687649383,0.2926785061
2014-07-17,-88.89488615,27.84475158,85237,22.65874982,-0.6235345413,6.235345413,0.3586758374,0.0201109339,0.3586758374,0.3489747643,-0.04269787669,FALSE,none,-1,45.44333936,0.6863433519,0.556167672,0.2502437936,0.247586445,0.05772955885,0.4615433995,0.02499024999,0.6151039405,0.3771788327,0.1677015214,0.2672097238
2014-07-18,-88.43839798,27.91768022,85237,22.70203761,0.04328778301,0.4328778301,0.3111701721,-0.0475056653,0.3111701721,0.3109286129,-0.0380461514,FALSE,none,-1,45.59391296,0.1288395997,0.5627892497,0.4093642077,0.01718825117,0.04035213779,0.4410382627,0.01746782812,0.565040674,0.3812507243,0.1682571897,0.05016030789
2014-07-19,-87.92628602,27.95943362,85237,22.17644453,-0.5255930738,5.255930738,0.3073417992,-0.003828372902,0.3073417992,0.2565686405,-0.05435997248,FALSE,none,-1,50.52117262,0.5837814192,0.4823911531,0.273615067,0.2086968917,0.03895173117,0.454283662,0.01686161334,0.4935107639,0.3669704074,0.1864404692,0.2272799341
2014-07-20,-87.85218992,27.9716167,85237,22.79734427,0.6208997339,6.208997339,0.3859041455,0.07856234624,0.3859041455,0.2407978475,-0.01577079296,TRUE,anticyclonic,143.5687246,7.402050315,0.7152328731,0.5773679693,0.5471968048,0.2465402437,0.0676895872,0.4792691387,0.02930179513,0.4727586673,0.4007494779,0.02731610654,0.2784570986
2014-07-21,-87.8059336,27.95655733,85237,22.28507248,-0.5122717838,5.122717838,0.3963923201,0.01048817464,0.3963923201,0.2158204019,-0.0249774456,TRUE,anticyclonic,146.4828333,4.841715278,0.5477374041,0.4990075829,0.2767938586,0.203407416,0.07152612808,0.4586252404,0.03096257546,0.4398919391,0.3926904268,0.01786759137,0.2132471452
2014-07-22,-87.82195752,28.0345053,85237,22.72479171,0.4397192278,4.397192278,0.3524175343,-0.04397478576,0.3524175343,0.2107354403,-0.005084961653,TRUE,anticyclonic,149.9643643,8.809050202,0.4887789752,0.5662698638,0.5039626237,0.1745990209,0.05544029151,0.4421090229,0.02399926091,0.4332008605,0.4101033292,0.0325084191,0.1902932323
2014-07-23,-87.30267807,28.15603554,85237,22.30876807,-0.4160236429,4.160236429,0.2980592565,-0.05435827783,0.2980592565,0.1853751093,-0.02536033094,FALSE,none,-1,52.69936643,0.4957422516,0.502632212,0.2997610621,0.1651902307,0.03555620662,0.438960167,0.01539174229,0.3998303103,0.3923552678,0.194478752,0.1930042008
2014-07-24,-86.96236542,28.2251541,85237,22.62991465,0.321146588,3.21146588,0.3542686311,0.05620937457,0.3542686311,0.1713981032,-0.01397700608,FALSE,none,-1,34.22643483,0.3913329686,0.5517568593,0.4756682387,0.1275174618,0.0561174168,0.4724904668,0.02429237817,0.3814385794,0.4023196707,0.1263072933,0.1523551939
2014-07-25,-86.72609038,28.26418621,85237,22.14798749,-0.4819271603,4.819271603,0.6173783941,0.263109763,0.6173783941,0.1593706608,-0.01202744246,FALSE,none,-1,23.54786021,0.7570643658,0.4780381817,0.2840348415,0.1913584965,0.1523621301,0.5352342431,0.06595525407,0.3656121939,0.4040262229,0.08689968737,0.2947430896
2014-07-26,-86.72202471,28.29348972,85237,21.44719996,-0.7007875301,7.007875301,0.2978575479,-0.3195208462,0.2978575479,0.1593706608,0,FALSE,none,-1,3.28263406,1.020308376,0.3708412144,0.2318093065,0.2782612378,0.03548242224,0.3585480374,0.01535980215,0.3656121939,0.4145544546,0.0121140465,0.3972302181
2014-07-27,-86.66538086,28.33139609,85237,22.7079473,1.260747333,12.60747333,0.3748942051,0.07703665723,0.3843103749,0.1452888846,-0.01408177614,FALSE,none,-1,6.965179159,1.351865767,0.5636932342,0.6998803777,0.5006041038,0.06366218608,0.4788064644,0.02904942492,0.3470826006,0.4022279602,0.02570390201,0.5263133635
2014-07-28,-86.72870815,28.35981718,85237,22.21003897,-0.4979083275,4.979083275,0.3594965293,-0.01539767582,0.3766997841,0.1532196552,0.007930770516,FALSE,none,-1,6.956639024,0.5212367739,0.4875299744,0.280221337,0.1977041279,0.05802976531,0.4507752019,0.02784430394,0.3575183547,0.4214966612,0.02567238598,0.2029298222
2014-07-29,-86.72492758,28.40391275,85237,20.73575043,-1.474288544,14.74288544,0.721765942,0.3622694127,0.7817664891,0.1532196552,0,FALSE,none,-1,4.917132837,1.836557956,0.2620133179,0.04723270024,0.58539477,0.1905467626,0.565304998,0.09198576211,0.3575183547,0.4145544546,0.01814590806,0.7150155135
2014-07-30,-86.66528274,28.41303733,85237,22.77865229,2.042901866,20.42901866,0.4579612121,-0.2638047299,0.4993745822,0.173851639,0.02063198388,FALSE,none,-1,5.92111782,2.32733858,0.5745087249,0.8865219292,0.8111736832,0.09404783266,0.3754442818,0.0472695994,0.3846670798,0.4326146789,0.02185095728,0.906088035
2014-07-31,-86.50579486,28.40389983,85237,21.25367034,-1.524981956,15.24981956,0.6729937171,0.215032505,0.7289328633,0.173851639,0,FALSE,none,-1,15.6317094,1.740014461,0.341237678,0.03513598943,0.6055235696,0.1727060381,0.520654528,0.08361966892,0.3846670798,0.4145544546,0.05768637353,0.6774288441
2014-08-01,-86.21737685,28.37829994,85237,22.44847268,1.194802341,11.94802341,0.3743403453,-0.2986533718,0.3977890065,0.1222833246,-0.05156831443,FALSE,none,-1,28.35647585,1.545024027,0.5240023275,0.6841442601,0.4744193695,0.06345958593,0.3648762234,0.03118373781,0.3168105904,0.3694140876,0.1046451297,0.6015144493
2014-08-02,-85.79229074,28.32174551,85237,21.7919617,-0.6565109785,6.565109785,0.2589957757,-0.1153445695,0.2635013719,0.0889750272,-0.0333082974,FALSE,none,-1,42.07093455,0.8051638454,0.4235781863,0.2423747944,0.2606803769,0.02126690977,0.4204657105,0.009919574173,0.2729816588,0.3853980087,0.15525619,0.3134693563
2014-08-03,-85.58986119,28.24746241,85237,22.56393149,0.7719697961,7.719697961,0.5963304808,0.337334705,0.6965802229,0.0858162716,-0.0031587556,FALSE,none,-1,21.47379287,1.112463257,0.5416636507,0.5832458842,0.3065255327,0.1446628704,0.5577433992,0.07849669656,0.2688251905,0.4117894353,0.07924566692,0.4331082959
2014-08-04,-85.41508183,28.19254655,85237,22.01013862,-0.5537928755,5.537928755,1.0212969,0.4249664188,1.335789486,0.08624377102,0.0004274994135,FALSE,none,-1,18.18070201,0.9791867937,0.4569519312,0.266885892,0.2198941682,0.3001142329,0.5843182389,0.1797141349,0.2693877182,0.4149286666,0.06709303123,0.381220612
2014-08-05,-85.48219234,28.26964374,85237,21.22444648,-0.7856921375,7.856921375,0.5457812678,-0.4755156318,0.6845440418,0.08624377102,0,FALSE,none,-1,10.80368294,1.261207769,0.3367674092,0.2115489526,0.3119742536,0.1261721293,0.3112416887,0.07659079269,0.2693877182,0.4145544546,0.03986929857,0.4910180578
2014-08-06,-85.73171176,28.40863677,85237,21.16528457,-0.05916191585,0.5916191585,0.3415866638,-0.204194604,0.3712737612,0.07112658769,-0.01511718333,FALSE,none,-1,28.89996517,0.2784737032,0.3277176221,0.384917158,0.02349138252,0.05147839356,0.3935214079,0.02698510466,0.2494956779,0.4013216156,0.1066507919,0.1084164086
2014-08-07,-85.93738995,28.52354323,85237,21.14977355,-0.01551101087,0.1551101087,2.137282149,1.795695485,2.519502113,0.06929387152,-0.001832716167,FALSE,none,-1,23.82175503,1.813039212,0.3253449581,0.3953333511,0.006158946755,0.7083380826,1,0.3671525321,0.2470840869,0.412950185,0.08791045328,0.7058591092
2014-08-08,-86.17091736,28.62902509,85237,21.50370257,0.3539290141,3.539290141,0.6938039236,-1.443478225,0.8764270423,0.1086370051,0.03934313357,FALSE,none,-1,25.64337376,1.836750373,0.3794842162,0.4834909421,0.1405343579,0.1803183454,0.01770126157,0.106975061,0.2988539955,0.4489934994,0.09463285168,0.7150904258
2014-08-09,-86.22505909,28.71198674,85237,20.73656253,-0.7671400381,7.671400381,0.9815535638,0.2877496402,1.305063206,0.09808646142,-0.01055054367,FALSE,none,-1,10.63015677,1.065440222,0.2621375426,0.2159759455,0.3046077839,0.2855762473,0.5427064327,0.1748486933,0.2849709966,0.4053190274,0.03922892746,0.4148011146
2014-08-10,-86.41443262,28.78590551,85237,20.94331803,0.2067555014,2.067555014,0.6136677443,-0.3678858196,0.8522153749,0.1228905991,0.02480413765,FALSE,none,-1,20.2087728,0.5994454586,0.2937641937,0.4483716765,0.08209626921,0.1510047862,0.3438810709,0.1031411945,0.3176096763,0.4362667772,0.07457730863,0.2333783156
2014-08-11,-86.5009483,28.84234575,85237,21.45165601,0.5083379799,5.083379799,0.7998192207,0.1861514765,1.146842065,0.1330954731,0.01020487398,FALSE,none,-1,10.50879981,0.7046943303,0.3715228401,0.5203367669,0.2018454231,0.2190984034,0.5118961839,0.1497947093,0.3310378237,0.4234872996,0.03878107861,0.2743541943
2014-08-12,-86.63274423,28.86013,85237,21.04488538,-0.4067706366,4.067706366,0.9357601409,0.1359409202,1.355078003,0.1330954731,0,FALSE,none,-1,12.98742423,0.5427115568,0.3093005877,0.3019690599,0.1615161457,0.268825159,0.4966695334,0.1827684309,0.3310378237,0.4145544546,0.04792805355,0.2112904638
2014-08-13,-86.95546339,28.88211506,85237,21.65336675,0.608481374,6.08481374,0.7116198821,-0.2241402588,1.043015602,0.1646986306,0.03160315752,FALSE,none,-1,31.51948247,0.8642247903,0.4023778117,0.5442334749,0.2416092938,0.1868353663,0.3874727691,0.1333540081,0.3726230363,0.4422183049,0.1163177099,0.3364631811
2014-08-14,-87.02103607,28.89263466,85237,21.33633033,-0.3170364142,3.170364142,0.9386996765,0.2270797943,1.383744447,0.1737383455,0.009039714932,FALSE,none,-1,6.490370898,0.5531559235,0.353881883,0.3233818802,0.1258854378,0.2699004318,0.5243079403,0.1873077018,0.3845180018,0.4224673766,0.02395169654,0.2153567032
2014-08-15,-87.04863945,28.82833641,85237,20.51332004,-0.8230102913,8.230102913,1.169178255,0.230478579,1.663353809,0.1927663088,0.01902796328,FALSE,none,-1,7.638285557,1.072516834,0.2279889362,0.2026439116,0.3267921481,0.3542087619,0.525338642,0.2315832544,0.4095560664,0.4312105982,0.02818789567,0.4175562071
2014-08-16,-87.06097276,28.73684188,85237,20.47828804,-0.03503200214,0.3503200214,0.5776375449,-0.5915407106,0.7795065617,0.1927663088,0,TRUE,anticyclonic,45.28430513,10.24448443,0.6265727128,0.2226302159,0.3906751564,0.01391013375,0.137825054,0.2760563918,0.09162790737,0.4095560664,0.4145544546,0.03780566413,0.2439395982
2014-08-17,-86.93888633,28.79049525,85237,20.55695365,0.07866560697,0.7866560697,0.6614829625,0.08384541763,0.9210463633,0.1832072586,-0.009559050202,FALSE,none,-1,13.31207233,0.1720700748,0.234663413,0.4178062376,0.03123570016,0.1684954407,0.4808712616,0.1140404364,0.3969777303,0.4061869321,0.04912611648,0.0669909558
2014-08-18,-86.76299601,28.77854355,85237,21.27404144,0.7170877949,7.170877949,0.7553556847,0.09387272219,1.044532157,0.1682056636,-0.01500159502,FALSE,none,-1,17.192887,0.8259621121,0.3443537735,0.5701496718,0.284733573,0.2028337835,0.4839121015,0.1335941513,0.3772377876,0.4014227959,0.06344765477,0.3215666141
2014-08-19,-86.67242613,28.77781397,85237,21.29161134,0.01756989319,0.1756989319,0.744535237,-0.01082044765,1.029134707,0.1682056636,0,FALSE,none,-1,8.827426441,0.02839034084,0.3470413774,0.4032272787,0.006976465783,0.1988756982,0.4521632736,0.1311559975,0.3772377876,0.4145544546,0.03257623373,0.01105303215
2014-08-20,-86.60893518,28.85632551,85237,20.65387722,-0.6377341177,6.377341177,0.8534562157,0.1089209787,1.233295787,0.1330954731,-0.03511019051,FALSE,none,-1,10.69934605,0.7817652869,0.2494894656,0.246855421,0.2532246613,0.2387186453,0.488475575,0.1634844739,0.3310378237,0.3838207201,0.03948425966,0.3043597432
2014-08-21,-86.55607494,28.90155722,85237,20.79095852,0.1370812968,1.370812968,0.7828002162,-0.07065599953,1.159519514,0.1330954731,0,FALSE,none,-1,7.196263354,0.2077372964,0.2704583023,0.4317456761,0.05443077922,0.2128729057,0.4340177858,0.1518021566,0.3310378237,0.4145544546,0.02655668201,0.08087704997
2014-08-22,-86.51707632,28.91707635,85237,19.9537304,-0.837228119,8.37228119,0.8004761703,0.01767595411,1.195640101,0.1330954731,0,FALSE,none,-1,4.169889791,0.8549040731,0.1423905052,0.1992511838,0.3324376115,0.2193387135,0.4608049773,0.1575217754,0.3310378237,0.4145544546,0.01538832471,0.3328344051
2014-08-23,-86.49480312,28.90508194,85237,19.55814322,-0.3955871738,3.955871738,0.799053798,-0.001422372307,1.185848216,0.1117789671,-0.02131650597,FALSE,none,-1,2.545395287,0.4183260521,0.08187894713,0.3046377126,0.1570755356,0.2188184142,0.455013296,0.155971251,0.3029883658,0.3958950334,0.009393382357,0.1628642406
2014-08-24,-86.44446941,28.87560793,85237,21.41798232,1.859839096,18.59839096,0.8146073706,0.01555357262,1.18972294,0.1117789671,0,FALSE,none,-1,5.895256652,1.875392669,0.3663718956,0.842838593,0.7384850711,0.2245078615,0.4601613525,0.1565848055,0.3029883658,0.4145544546,0.02175552069,0.7301347869
